model,L_um,Vds,Vbs,gm_id,Vgs,Id_W_A_per_m,ft_Hz,gain_V_V
nch_lvt_mac,0.5000,0.300,0.000,5,0.7738,4.862787e+01,4.728876e+09,6.59
nch_lvt_mac,0.5000,0.300,0.000,8,0.6607,2.354995e+01,4.180596e+09,37.37
nch_lvt_mac,0.5000,0.300,0.000,10,0.6041,1.417110e+01,3.338267e+09,75.81
nch_lvt_mac,0.5000,0.300,0.000,12,0.5590,8.650221e+00,2.577519e+09,116.65
nch_lvt_mac,0.5000,0.300,0.000,15,0.5081,4.370605e+00,1.760566e+09,170.79
nch_lvt_mac,0.5000,0.300,0.000,18,0.4705,2.354886e+00,1.235346e+09,215.36
nch_lvt_mac,0.5000,0.300,0.000,20,0.4494,1.577865e+00,9.750361e+08,241.10
nch_lvt_mac,0.5000,0.300,0.000,25,0.3994,5.117621e-01,4.775867e+08,294.94
nch_lvt_mac,0.5000,0.300,-0.200,5,0.7948,4.832247e+01,4.718460e+09,6.38
nch_lvt_mac,0.5000,0.300,-0.200,8,0.6833,2.363485e+01,4.232208e+09,36.06
nch_lvt_mac,0.5000,0.300,-0.200,10,0.6269,1.425809e+01,3.396314e+09,74.38
nch_lvt_mac,0.5000,0.300,-0.200,12,0.5818,8.692731e+00,2.623465e+09,116.01
nch_lvt_mac,0.5000,0.300,-0.200,15,0.5304,4.364125e+00,1.785608e+09,172.17
nch_lvt_mac,0.5000,0.300,-0.200,18,0.4926,2.344354e+00,1.251326e+09,218.93
nch_lvt_mac,0.5000,0.300,-0.200,20,0.4714,1.569745e+00,9.887683e+08,246.23
nch_lvt_mac,0.5000,0.300,-0.200,25,0.4219,5.154704e-01,4.920347e+08,304.34
nch_lvt_mac,0.5000,0.400,0.000,5,0.7962,5.681261e+01,5.984292e+09,23.17
nch_lvt_mac,0.5000,0.400,0.000,8,0.6640,2.448205e+01,4.506649e+09,101.57
nch_lvt_mac,0.5000,0.400,0.000,10,0.6051,1.445032e+01,3.470304e+09,158.25
nch_lvt_mac,0.5000,0.400,0.000,12,0.5594,8.758299e+00,2.639804e+09,207.83
nch_lvt_mac,0.5000,0.400,0.000,15,0.5082,4.406800e+00,1.786983e+09,267.73
nch_lvt_mac,0.5000,0.400,0.000,18,0.4705,2.370470e+00,1.249436e+09,315.43
nch_lvt_mac,0.5000,0.400,0.000,20,0.4493,1.587400e+00,9.848991e+08,342.62
nch_lvt_mac,0.5000,0.400,0.000,25,0.3993,5.143716e-01,4.815370e+08,398.11
nch_lvt_mac,0.5000,0.400,-0.200,5,0.8178,5.670579e+01,6.016551e+09,22.24
nch_lvt_mac,0.5000,0.400,-0.200,8,0.6868,2.461864e+01,4.585020e+09,100.15
nch_lvt_mac,0.5000,0.400,-0.200,10,0.6281,1.455391e+01,3.539184e+09,158.18
nch_lvt_mac,0.5000,0.400,-0.200,12,0.5822,8.806582e+00,2.690246e+09,209.86
nch_lvt_mac,0.5000,0.400,-0.200,15,0.5305,4.401541e+00,1.813380e+09,273.40
nch_lvt_mac,0.5000,0.400,-0.200,18,0.4926,2.360247e+00,1.265975e+09,324.76
nch_lvt_mac,0.5000,0.400,-0.200,20,0.4714,1.579397e+00,9.989860e+08,354.50
nch_lvt_mac,0.5000,0.400,-0.200,25,0.4219,5.181443e-01,4.961737e+08,416.66
nch_lvt_mac,0.5000,0.500,0.000,5,0.8030,5.954536e+01,6.528184e+09,61.50
nch_lvt_mac,0.5000,0.500,0.000,8,0.6647,2.476614e+01,4.608516e+09,172.76
nch_lvt_mac,0.5000,0.500,0.000,10,0.6054,1.455872e+01,3.516995e+09,236.76
nch_lvt_mac,0.5000,0.500,0.000,12,0.5595,8.806601e+00,2.664924e+09,289.24
nch_lvt_mac,0.5000,0.500,0.000,15,0.5082,4.425564e+00,1.799571e+09,350.78
nch_lvt_mac,0.5000,0.500,0.000,18,0.4704,2.379196e+00,1.257009e+09,399.53
nch_lvt_mac,0.5000,0.500,0.000,20,0.4493,1.593073e+00,9.905592e+08,427.23
nch_lvt_mac,0.5000,0.500,0.000,25,0.3992,5.159944e-01,4.840788e+08,482.83
nch_lvt_mac,0.5000,0.500,-0.200,5,0.8249,5.956781e+01,6.600524e+09,59.90
nch_lvt_mac,0.5000,0.500,-0.200,8,0.6875,2.491793e+01,4.694980e+09,172.75
nch_lvt_mac,0.5000,0.500,-0.200,10,0.6283,1.466545e+01,3.589060e+09,239.39
nch_lvt_mac,0.5000,0.500,-0.200,12,0.5823,8.856773e+00,2.716840e+09,295.10
nch_lvt_mac,0.5000,0.500,-0.200,15,0.5305,4.420683e+00,1.826455e+09,361.70
nch_lvt_mac,0.5000,0.500,-0.200,18,0.4925,2.369309e+00,1.273817e+09,415.47
nch_lvt_mac,0.5000,0.500,-0.200,20,0.4713,1.585089e+00,1.004808e+09,446.63
nch_lvt_mac,0.5000,0.500,-0.200,25,0.4218,5.198058e-01,4.988333e+08,510.98
nch_lvt_mac,0.5000,0.600,0.000,5,0.8048,6.045401e+01,6.722880e+09,111.09
nch_lvt_mac,0.5000,0.600,0.000,8,0.6649,2.490338e+01,4.652833e+09,240.47
nch_lvt_mac,0.5000,0.600,0.000,10,0.6054,1.461778e+01,3.540437e+09,308.17
nch_lvt_mac,0.5000,0.600,0.000,12,0.5594,8.835384e+00,2.679038e+09,361.73
nch_lvt_mac,0.5000,0.600,0.000,15,0.5081,4.437672e+00,1.807560e+09,423.42
nch_lvt_mac,0.5000,0.600,0.000,18,0.4703,2.385057e+00,1.262195e+09,472.32
nch_lvt_mac,0.5000,0.600,0.000,20,0.4492,1.597042e+00,9.945827e+08,500.09
nch_lvt_mac,0.5000,0.600,0.000,25,0.3991,5.171500e-01,4.859798e+08,555.00
nch_lvt_mac,0.5000,0.600,-0.200,5,0.8269,6.052605e+01,6.810744e+09,109.73
nch_lvt_mac,0.5000,0.600,-0.200,8,0.6878,2.506084e+01,4.742196e+09,242.71
nch_lvt_mac,0.5000,0.600,-0.200,10,0.6284,1.472643e+01,3.613801e+09,314.26
nch_lvt_mac,0.5000,0.600,-0.200,12,0.5823,8.886458e+00,2.731611e+09,372.07
nch_lvt_mac,0.5000,0.600,-0.200,15,0.5304,4.432937e+00,1.834703e+09,440.15
nch_lvt_mac,0.5000,0.600,-0.200,18,0.4924,2.375513e+00,1.279211e+09,495.33
nch_lvt_mac,0.5000,0.600,-0.200,20,0.4713,1.589052e+00,1.008958e+09,527.37
nch_lvt_mac,0.5000,0.600,-0.200,25,0.4217,5.209902e-01,5.008397e+08,592.87
nch_lvt_mac,0.5000,0.700,0.000,5,0.8055,6.088048e+01,6.806893e+09,162.44
nch_lvt_mac,0.5000,0.700,0.000,8,0.6650,2.498740e+01,4.678116e+09,303.53
nch_lvt_mac,0.5000,0.700,0.000,10,0.6054,1.465613e+01,3.555314e+09,373.25
nch_lvt_mac,0.5000,0.700,0.000,12,0.5594,8.855074e+00,2.688652e+09,426.78
nch_lvt_mac,0.5000,0.700,0.000,15,0.5080,4.446372e+00,1.813377e+09,487.53
nch_lvt_mac,0.5000,0.700,0.000,18,0.4702,2.389369e+00,1.266113e+09,535.80
nch_lvt_mac,0.5000,0.700,0.000,20,0.4491,1.600061e+00,9.976806e+08,563.24
nch_lvt_mac,0.5000,0.700,0.000,25,0.3990,5.180343e-01,4.874745e+08,616.79
nch_lvt_mac,0.5000,0.700,-0.200,5,0.8276,6.096595e+01,6.900574e+09,161.94
nch_lvt_mac,0.5000,0.700,-0.200,8,0.6878,2.514776e+01,4.768793e+09,308.58
nch_lvt_mac,0.5000,0.700,-0.200,10,0.6284,1.476630e+01,3.629412e+09,383.31
nch_lvt_mac,0.5000,0.700,-0.200,12,0.5822,8.906678e+00,2.741658e+09,442.06
nch_lvt_mac,0.5000,0.700,-0.200,15,0.5304,4.441693e+00,1.840733e+09,510.37
nch_lvt_mac,0.5000,0.700,-0.200,18,0.4924,2.380170e+00,1.283333e+09,566.03
nch_lvt_mac,0.5000,0.700,-0.200,20,0.4712,1.592056e+00,1.012179e+09,598.45
nch_lvt_mac,0.5000,0.700,-0.200,25,0.4216,5.218982e-01,5.024289e+08,664.15
nch_lvt_mac,0.5000,0.800,0.000,5,0.8058,6.113177e+01,6.852566e+09,212.61
nch_lvt_mac,0.5000,0.800,0.000,8,0.6649,2.504570e+01,4.695281e+09,361.80
nch_lvt_mac,0.5000,0.800,0.000,10,0.6053,1.468343e+01,3.565957e+09,431.84
nch_lvt_mac,0.5000,0.800,0.000,12,0.5593,8.869568e+00,2.695750e+09,483.94
nch_lvt_mac,0.5000,0.800,0.000,15,0.5079,4.453006e+00,1.817831e+09,542.24
nch_lvt_mac,0.5000,0.800,0.000,18,0.4701,2.392716e+00,1.269191e+09,588.92
nch_lvt_mac,0.5000,0.800,0.000,20,0.4490,1.602477e+00,1.000153e+09,615.56
nch_lvt_mac,0.5000,0.800,0.000,25,0.3989,5.187441e-01,4.886893e+08,667.15
nch_lvt_mac,0.5000,0.800,-0.200,5,0.8279,6.122287e+01,6.948728e+09,213.42
nch_lvt_mac,0.5000,0.800,-0.200,8,0.6878,2.520784e+01,4.786784e+09,370.11
nch_lvt_mac,0.5000,0.800,-0.200,10,0.6283,1.479494e+01,3.640637e+09,446.22
nch_lvt_mac,0.5000,0.800,-0.200,12,0.5821,8.921522e+00,2.749120e+09,504.33
nch_lvt_mac,0.5000,0.800,-0.200,15,0.5303,4.448340e+00,1.845376e+09,571.12
nch_lvt_mac,0.5000,0.800,-0.200,18,0.4923,2.383860e+00,1.286600e+09,626.02
nch_lvt_mac,0.5000,0.800,-0.200,20,0.4711,1.594455e+00,1.014760e+09,658.20
nch_lvt_mac,0.5000,0.800,-0.200,25,0.4215,5.226283e-01,5.037229e+08,723.07
nch_lvt_mac,0.5000,0.900,0.000,5,0.8059,6.130100e+01,6.882289e+09,260.63
nch_lvt_mac,0.5000,0.900,0.000,8,0.6649,2.508896e+01,4.707865e+09,413.36
nch_lvt_mac,0.5000,0.900,0.000,10,0.6052,1.470380e+01,3.573905e+09,480.84
nch_lvt_mac,0.5000,0.900,0.000,12,0.5592,8.880669e+00,2.701161e+09,529.35
nch_lvt_mac,0.5000,0.900,0.000,15,0.5078,4.458264e+00,1.821352e+09,583.30
nch_lvt_mac,0.5000,0.900,0.000,18,0.4700,2.395421e+00,1.271696e+09,627.36
nch_lvt_mac,0.5000,0.900,0.000,20,0.4489,1.604496e+00,1.002202e+09,652.83
nch_lvt_mac,0.5000,0.900,0.000,25,0.3988,5.193412e-01,4.897165e+08,702.21
nch_lvt_mac,0.5000,0.900,-0.200,5,0.8280,6.139558e+01,6.979781e+09,263.10
nch_lvt_mac,0.5000,0.900,-0.200,8,0.6878,2.525233e+01,4.800030e+09,425.19
nch_lvt_mac,0.5000,0.900,-0.200,10,0.6282,1.481655e+01,3.649082e+09,499.52
nch_lvt_mac,0.5000,0.900,-0.200,12,0.5821,8.932863e+00,2.754829e+09,554.49
nch_lvt_mac,0.5000,0.900,-0.200,15,0.5302,4.453584e+00,1.849050e+09,617.30
nch_lvt_mac,0.5000,0.900,-0.200,18,0.4922,2.386909e+00,1.289273e+09,670.01
nch_lvt_mac,0.5000,0.900,-0.200,20,0.4710,1.596453e+00,1.016898e+09,701.31
nch_lvt_mac,0.5000,0.900,-0.200,25,0.4214,5.232433e-01,5.048156e+08,764.61
nch_lvt_mac,0.6000,0.100,0.000,5,0.6891,1.518165e+01,1.061664e+09,0.68
nch_lvt_mac,0.6000,0.100,0.000,8,0.6003,8.647927e+00,1.061225e+09,1.38
nch_lvt_mac,0.6000,0.100,0.000,10,0.5624,6.157846e+00,1.011723e+09,2.10
nch_lvt_mac,0.6000,0.100,0.000,12,0.5325,4.438068e+00,9.411151e+08,3.17
nch_lvt_mac,0.6000,0.100,0.000,15,0.4961,2.721529e+00,8.076900e+08,5.78
nch_lvt_mac,0.6000,0.100,0.000,18,0.4655,1.641678e+00,6.552795e+08,9.98
nch_lvt_mac,0.6000,0.100,0.000,20,0.4466,1.149047e+00,5.502316e+08,13.77
nch_lvt_mac,0.6000,0.100,0.000,25,0.3990,3.922054e-01,2.945963e+08,26.24
nch_lvt_mac,0.6000,0.100,-0.200,5,0.7111,1.503833e+01,1.055277e+09,0.68
nch_lvt_mac,0.6000,0.100,-0.200,8,0.6226,8.574302e+00,1.056231e+09,1.37
nch_lvt_mac,0.6000,0.100,-0.200,10,0.5845,6.099322e+00,1.007481e+09,2.07
nch_lvt_mac,0.6000,0.100,-0.200,12,0.5545,4.391087e+00,9.378063e+08,3.12
nch_lvt_mac,0.6000,0.100,-0.200,15,0.5181,2.689939e+00,8.063486e+08,5.67
nch_lvt_mac,0.6000,0.100,-0.200,18,0.4874,1.622524e+00,6.563475e+08,9.78
nch_lvt_mac,0.6000,0.100,-0.200,20,0.4686,1.136001e+00,5.529972e+08,13.47
nch_lvt_mac,0.6000,0.100,-0.200,25,0.4215,3.932875e-01,3.016589e+08,25.61
nch_lvt_mac,0.6000,0.200,0.000,5,0.7362,2.939205e+01,2.187595e+09,2.15
nch_lvt_mac,0.6000,0.200,0.000,8,0.6450,1.642529e+01,2.219918e+09,7.25
nch_lvt_mac,0.6000,0.200,0.000,10,0.5986,1.083260e+01,1.987993e+09,16.81
nch_lvt_mac,0.6000,0.200,0.000,12,0.5579,6.930465e+00,1.647121e+09,34.45
nch_lvt_mac,0.6000,0.200,0.000,15,0.5089,3.592090e+00,1.178643e+09,70.81
nch_lvt_mac,0.6000,0.200,0.000,18,0.4718,1.952315e+00,8.419412e+08,109.12
nch_lvt_mac,0.6000,0.200,0.000,20,0.4508,1.309620e+00,6.681957e+08,133.60
nch_lvt_mac,0.6000,0.200,0.000,25,0.4006,4.228184e-01,3.285111e+08,189.41
nch_lvt_mac,0.6000,0.200,-0.200,5,0.7576,2.911180e+01,2.173601e+09,2.13
nch_lvt_mac,0.6000,0.200,-0.200,8,0.6671,1.634331e+01,2.218940e+09,7.05
nch_lvt_mac,0.6000,0.200,-0.200,10,0.6211,1.081886e+01,1.999315e+09,16.23
nch_lvt_mac,0.6000,0.200,-0.200,12,0.5805,6.926561e+00,1.662585e+09,33.50
nch_lvt_mac,0.6000,0.200,-0.200,15,0.5312,3.576528e+00,1.189409e+09,69.95
nch_lvt_mac,0.6000,0.200,-0.200,18,0.4939,1.936057e+00,8.491244e+08,108.85
nch_lvt_mac,0.6000,0.200,-0.200,20,0.4729,1.299253e+00,6.750865e+08,133.86
nch_lvt_mac,0.6000,0.200,-0.200,25,0.4232,4.247582e-01,3.373852e+08,191.37
nch_lvt_mac,0.6000,0.300,0.000,5,0.7766,4.143929e+01,3.369537e+09,6.63
nch_lvt_mac,0.6000,0.300,0.000,8,0.6633,2.001813e+01,2.965759e+09,40.49
nch_lvt_mac,0.6000,0.300,0.000,10,0.6062,1.200418e+01,2.359401e+09,86.44
nch_lvt_mac,0.6000,0.300,0.000,12,0.5609,7.309684e+00,1.817564e+09,137.51
nch_lvt_mac,0.6000,0.300,0.000,15,0.5099,3.684291e+00,1.239568e+09,206.84
nch_lvt_mac,0.6000,0.300,0.000,18,0.4722,1.985123e+00,8.695799e+08,264.07
nch_lvt_mac,0.6000,0.300,0.000,20,0.4510,1.327810e+00,6.857694e+08,296.97
nch_lvt_mac,0.6000,0.300,0.000,25,0.4006,4.270205e-01,3.342143e+08,365.02
nch_lvt_mac,0.6000,0.300,-0.200,5,0.7978,4.110690e+01,3.356348e+09,6.44
nch_lvt_mac,0.6000,0.300,-0.200,8,0.6859,2.003952e+01,2.994733e+09,39.11
nch_lvt_mac,0.6000,0.300,-0.200,10,0.6291,1.204551e+01,2.393377e+09,84.83
nch_lvt_mac,0.6000,0.300,-0.200,12,0.5837,7.326026e+00,1.844226e+09,136.84
nch_lvt_mac,0.6000,0.300,-0.200,15,0.5322,3.673749e+00,1.253804e+09,208.73
nch_lvt_mac,0.6000,0.300,-0.200,18,0.4943,1.968795e+00,8.778024e+08,268.95
nch_lvt_mac,0.6000,0.300,-0.200,20,0.4731,1.317446e+00,6.933114e+08,303.92
nch_lvt_mac,0.6000,0.300,-0.200,25,0.4232,4.290554e-01,3.433860e+08,377.69
nch_lvt_mac,0.6000,0.400,0.000,5,0.7998,4.854016e+01,4.267570e+09,24.25
nch_lvt_mac,0.6000,0.400,0.000,8,0.6665,2.077803e+01,3.189155e+09,119.83
nch_lvt_mac,0.6000,0.400,0.000,10,0.6072,1.222410e+01,2.447675e+09,193.54
nch_lvt_mac,0.6000,0.400,0.000,12,0.5613,7.391912e+00,1.858420e+09,258.96
nch_lvt_mac,0.6000,0.400,0.000,15,0.5099,3.710026e+00,1.256378e+09,337.71
nch_lvt_mac,0.6000,0.400,0.000,18,0.4722,1.995980e+00,8.783773e+08,399.23
nch_lvt_mac,0.6000,0.400,0.000,20,0.4510,1.334283e+00,6.918340e+08,433.77
nch_lvt_mac,0.6000,0.400,0.000,25,0.4006,4.287000e-01,3.365608e+08,502.75
nch_lvt_mac,0.6000,0.400,-0.200,5,0.8214,4.833418e+01,4.279907e+09,23.35
nch_lvt_mac,0.6000,0.400,-0.200,8,0.6893,2.083691e+01,3.234612e+09,118.22
nch_lvt_mac,0.6000,0.400,-0.200,10,0.6302,1.227209e+01,2.488003e+09,193.69
nch_lvt_mac,0.6000,0.400,-0.200,12,0.5841,7.409798e+00,1.887584e+09,262.03
nch_lvt_mac,0.6000,0.400,-0.200,15,0.5323,3.700324e+00,1.271431e+09,345.87
nch_lvt_mac,0.6000,0.400,-0.200,18,0.4943,1.979785e+00,8.868991e+08,412.65
nch_lvt_mac,0.6000,0.400,-0.200,20,0.4731,1.324051e+00,6.995833e+08,450.70
nch_lvt_mac,0.6000,0.400,-0.200,25,0.4232,4.308354e-01,3.458522e+08,528.81
nch_lvt_mac,0.6000,0.500,0.000,5,0.8067,5.087973e+01,4.650263e+09,69.65
nch_lvt_mac,0.6000,0.500,0.000,8,0.6672,2.099616e+01,3.256382e+09,214.18
nch_lvt_mac,0.6000,0.500,0.000,10,0.6075,1.230215e+01,2.477570e+09,299.56
nch_lvt_mac,0.6000,0.500,0.000,12,0.5614,7.425974e+00,1.874146e+09,369.33
nch_lvt_mac,0.6000,0.500,0.000,15,0.5099,3.722720e+00,1.264012e+09,449.68
nch_lvt_mac,0.6000,0.500,0.000,18,0.4721,2.001785e+00,8.828772e+08,511.54
nch_lvt_mac,0.6000,0.500,0.000,20,0.4509,1.337849e+00,6.951308e+08,546.01
nch_lvt_mac,0.6000,0.500,0.000,25,0.4005,4.296626e-01,3.380007e+08,613.29
nch_lvt_mac,0.6000,0.500,-0.200,5,0.8287,5.076761e+01,4.687368e+09,67.93
nch_lvt_mac,0.6000,0.500,-0.200,8,0.6900,2.106042e+01,3.306587e+09,214.50
nch_lvt_mac,0.6000,0.500,-0.200,10,0.6304,1.235353e+01,2.519819e+09,303.69
nch_lvt_mac,0.6000,0.500,-0.200,12,0.5842,7.444685e+00,1.904125e+09,378.17
nch_lvt_mac,0.6000,0.500,-0.200,15,0.5323,3.713254e+00,1.279344e+09,465.82
nch_lvt_mac,0.6000,0.500,-0.200,18,0.4942,1.985773e+00,8.915364e+08,534.90
nch_lvt_mac,0.6000,0.500,-0.200,20,0.4730,1.327777e+00,7.029875e+08,574.12
nch_lvt_mac,0.6000,0.500,-0.200,25,0.4231,4.318958e-01,3.473713e+08,653.34
nch_lvt_mac,0.6000,0.600,0.000,5,0.8086,5.161363e+01,4.782813e+09,133.32
nch_lvt_mac,0.6000,0.600,0.000,8,0.6674,2.109549e+01,3.284535e+09,305.61
nch_lvt_mac,0.6000,0.600,0.000,10,0.6075,1.234295e+01,2.491996e+09,396.09
nch_lvt_mac,0.6000,0.600,0.000,12,0.5614,7.445215e+00,1.882611e+09,466.72
nch_lvt_mac,0.6000,0.600,0.000,15,0.5099,3.730675e+00,1.268683e+09,545.99
nch_lvt_mac,0.6000,0.600,0.000,18,0.4721,2.005579e+00,8.858560e+08,606.75
nch_lvt_mac,0.6000,0.600,0.000,20,0.4508,1.340208e+00,6.973913e+08,640.50
nch_lvt_mac,0.6000,0.600,0.000,25,0.4004,4.303056e-01,3.390469e+08,705.15
nch_lvt_mac,0.6000,0.600,-0.200,5,0.8306,5.152734e+01,4.829385e+09,131.87
nch_lvt_mac,0.6000,0.600,-0.200,8,0.6902,2.116349e+01,3.336418e+09,309.31
nch_lvt_mac,0.6000,0.600,-0.200,10,0.6305,1.239579e+01,2.534995e+09,405.51
nch_lvt_mac,0.6000,0.600,-0.200,12,0.5842,7.464606e+00,1.912965e+09,482.44
nch_lvt_mac,0.6000,0.600,-0.200,15,0.5323,3.721286e+00,1.284152e+09,570.94
nch_lvt_mac,0.6000,0.600,-0.200,18,0.4942,1.989766e+00,8.946199e+08,640.62
nch_lvt_mac,0.6000,0.600,-0.200,20,0.4729,1.330305e+00,7.053393e+08,680.18
nch_lvt_mac,0.6000,0.600,-0.200,25,0.4230,4.326329e-01,3.484901e+08,759.07
nch_lvt_mac,0.6000,0.700,0.000,5,0.8092,5.193457e+01,4.838056e+09,201.52
nch_lvt_mac,0.6000,0.700,0.000,8,0.6674,2.115391e+01,3.300037e+09,390.57
nch_lvt_mac,0.6000,0.700,0.000,10,0.6075,1.236875e+01,2.500861e+09,483.13
nch_lvt_mac,0.6000,0.700,0.000,12,0.5613,7.457862e+00,1.888193e+09,552.79
nch_lvt_mac,0.6000,0.700,0.000,15,0.5098,3.736290e+00,1.272001e+09,629.35
nch_lvt_mac,0.6000,0.700,0.000,18,0.4720,2.008324e+00,8.880583e+08,688.02
nch_lvt_mac,0.6000,0.700,0.000,20,0.4507,1.341923e+00,6.990896e+08,720.58
nch_lvt_mac,0.6000,0.700,0.000,25,0.4003,4.307705e-01,3.398529e+08,781.95
nch_lvt_mac,0.6000,0.700,-0.200,5,0.8313,5.186034e+01,4.888045e+09,201.32
nch_lvt_mac,0.6000,0.700,-0.200,8,0.6903,2.122376e+01,3.352657e+09,398.59
nch_lvt_mac,0.6000,0.700,-0.200,10,0.6305,1.242243e+01,2.544257e+09,498.66
nch_lvt_mac,0.6000,0.700,-0.200,12,0.5842,7.477880e+00,1.918806e+09,576.03
nch_lvt_mac,0.6000,0.700,-0.200,15,0.5322,3.726919e+00,1.287582e+09,663.45
nch_lvt_mac,0.6000,0.700,-0.200,18,0.4941,1.992716e+00,8.969267e+08,732.43
nch_lvt_mac,0.6000,0.700,-0.200,20,0.4729,1.332192e+00,7.071288e+08,771.68
nch_lvt_mac,0.6000,0.700,-0.200,25,0.4229,4.331890e-01,3.493627e+08,849.11
nch_lvt_mac,0.6000,0.800,0.000,5,0.8095,5.211581e+01,4.867088e+09,268.78
nch_lvt_mac,0.6000,0.800,0.000,8,0.6674,2.119332e+01,3.310273e+09,468.34
nch_lvt_mac,0.6000,0.800,0.000,10,0.6074,1.238682e+01,2.507059e+09,560.33
nch_lvt_mac,0.6000,0.800,0.000,12,0.5612,7.466864e+00,1.892218e+09,627.00
nch_lvt_mac,0.6000,0.800,0.000,15,0.5097,3.740520e+00,1.274497e+09,698.90
nch_lvt_mac,0.6000,0.800,0.000,18,0.4719,2.010430e+00,8.897613e+08,754.31
nch_lvt_mac,0.6000,0.800,0.000,20,0.4507,1.343241e+00,7.004188e+08,785.20
nch_lvt_mac,0.6000,0.800,0.000,25,0.4002,4.311242e-01,3.404971e+08,842.82
nch_lvt_mac,0.6000,0.800,-0.200,5,0.8316,5.204690e+01,4.918500e+09,270.53
nch_lvt_mac,0.6000,0.800,-0.200,8,0.6903,2.126429e+01,3.363342e+09,481.36
nch_lvt_mac,0.6000,0.800,-0.200,10,0.6304,1.244105e+01,2.550757e+09,582.43
nch_lvt_mac,0.6000,0.800,-0.200,12,0.5841,7.487484e+00,1.923059e+09,657.92
nch_lvt_mac,0.6000,0.800,-0.200,15,0.5321,3.731141e+00,1.290178e+09,741.80
nch_lvt_mac,0.6000,0.800,-0.200,18,0.4940,1.995030e+00,8.987275e+08,808.49
nch_lvt_mac,0.6000,0.800,-0.200,20,0.4728,1.333682e+00,7.085418e+08,846.68
nch_lvt_mac,0.6000,0.800,-0.200,25,0.4229,4.336314e-01,3.500650e+08,921.58
nch_lvt_mac,0.6000,0.900,0.000,5,0.8096,5.223481e+01,4.885443e+09,333.09
nch_lvt_mac,0.6000,0.900,0.000,8,0.6674,2.122193e+01,3.317627e+09,536.14
nch_lvt_mac,0.6000,0.900,0.000,10,0.6074,1.240012e+01,2.511610e+09,623.44
nch_lvt_mac,0.6000,0.900,0.000,12,0.5612,7.473533e+00,1.895225e+09,684.22
nch_lvt_mac,0.6000,0.900,0.000,15,0.5096,3.743849e+00,1.276444e+09,749.07
nch_lvt_mac,0.6000,0.900,0.000,18,0.4718,2.012120e+00,8.911300e+08,800.18
nch_lvt_mac,0.6000,0.900,0.000,20,0.4506,1.344303e+00,7.015020e+08,829.10
nch_lvt_mac,0.6000,0.900,0.000,25,0.4001,4.314083e-01,3.410349e+08,883.10
nch_lvt_mac,0.6000,0.900,-0.200,5,0.8317,5.216877e+01,4.937588e+09,337.37
nch_lvt_mac,0.6000,0.900,-0.200,8,0.6903,2.129366e+01,3.371055e+09,554.50
nch_lvt_mac,0.6000,0.900,-0.200,10,0.6304,1.245476e+01,2.555559e+09,651.93
nch_lvt_mac,0.6000,0.900,-0.200,12,0.5840,7.494743e+00,1.926264e+09,722.00
nch_lvt_mac,0.6000,0.900,-0.200,15,0.5321,3.734442e+00,1.292203e+09,799.16
nch_lvt_mac,0.6000,0.900,-0.200,18,0.4940,1.996931e+00,9.001826e+08,861.87
nch_lvt_mac,0.6000,0.900,-0.200,20,0.4727,1.334917e+00,7.096989e+08,898.33
nch_lvt_mac,0.6000,0.900,-0.200,25,0.4228,4.340022e-01,3.506533e+08,970.16
nch_lvt_mac,0.9000,0.100,0.000,5,0.6922,1.042788e+01,4.883608e+08,0.68
nch_lvt_mac,0.9000,0.100,0.000,8,0.6034,5.938322e+00,4.884549e+08,1.39
nch_lvt_mac,0.9000,0.100,0.000,10,0.5655,4.227610e+00,4.659267e+08,2.13
nch_lvt_mac,0.9000,0.100,0.000,12,0.5356,3.046707e+00,4.334010e+08,3.23
nch_lvt_mac,0.9000,0.100,0.000,15,0.4992,1.866538e+00,3.714506e+08,5.96
nch_lvt_mac,0.9000,0.100,0.000,18,0.4683,1.123619e+00,3.005748e+08,10.45
nch_lvt_mac,0.9000,0.100,0.000,20,0.4494,7.835740e-01,2.518170e+08,14.55
nch_lvt_mac,0.9000,0.100,0.000,25,0.4010,2.635746e-01,1.334374e+08,28.39
nch_lvt_mac,0.9000,0.100,-0.200,5,0.7145,1.030724e+01,4.844572e+08,0.68
nch_lvt_mac,0.9000,0.100,-0.200,8,0.6258,5.873736e+00,4.851842e+08,1.38
nch_lvt_mac,0.9000,0.100,-0.200,10,0.5878,4.180112e+00,4.629501e+08,2.10
nch_lvt_mac,0.9000,0.100,-0.200,12,0.5578,3.009123e+00,4.308416e+08,3.19
nch_lvt_mac,0.9000,0.100,-0.200,15,0.5212,1.839839e+00,3.698007e+08,5.87
nch_lvt_mac,0.9000,0.100,-0.200,18,0.4903,1.105806e+00,3.000685e+08,10.27
nch_lvt_mac,0.9000,0.100,-0.200,20,0.4714,7.724505e-01,2.521614e+08,14.29
nch_lvt_mac,0.9000,0.100,-0.200,25,0.4236,2.633754e-01,1.361150e+08,27.77
nch_lvt_mac,0.9000,0.200,0.000,5,0.7402,2.024380e+01,1.010186e+09,2.17
nch_lvt_mac,0.9000,0.200,0.000,8,0.6488,1.129977e+01,1.023059e+09,7.51
nch_lvt_mac,0.9000,0.200,0.000,10,0.6021,7.430048e+00,9.126306e+08,18.09
nch_lvt_mac,0.9000,0.200,0.000,12,0.5611,4.735575e+00,7.528293e+08,38.94
